Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,Spatial Distribution Score,MeanState,above,score,1,0.549454
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,Phase Shift,MeanState,above,scalar,months,0.5526
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,Seasonal Cycle Score,MeanState,above,score,1,0.965065
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,Bias,MeanState,above,scalar,g m-2 d-1,0.735978
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,Bias Score,MeanState,above,score,1,0.412527
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,RMSE,MeanState,above,scalar,g m-2 d-1,1.365
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,RMSE Score,MeanState,above,score,1,0.428382
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,Overall Score,MeanState,above,score,1,0.556762
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.582648
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.321462
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,SurfaceAirTemperature Hellinger Distance,Relationships,above,scalar,1,0.436195
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,SurfaceAirTemperature RMSE Score,Relationships,above,score,1,0.582745
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,CESM2,Overall Score,Relationships,above,score,1,0.452103
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.74831
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.0234818
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,3.87108
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,3.50663
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.384243
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Spatial Distribution Score,MeanState,above,score,1,0.842954
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Phase Shift,MeanState,above,scalar,months,0.0978157
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Seasonal Cycle Score,MeanState,above,score,1,0.994306
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Bias,MeanState,above,scalar,g m-2 d-1,0.26364
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Bias Score,MeanState,above,score,1,0.593601
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,RMSE,MeanState,above,scalar,g m-2 d-1,0.735085
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,RMSE Score,MeanState,above,score,1,0.571718
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Overall Score,MeanState,above,score,1,0.714859
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Precipitation Hellinger Distance,Relationships,above,scalar,1,0.332763
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Precipitation RMSE Score,Relationships,above,score,1,0.592245
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.328609
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.632635
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,SurfaceAirTemperature Hellinger Distance,Relationships,above,scalar,1,0.388288
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,SurfaceAirTemperature RMSE Score,Relationships,above,score,1,0.783055
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM6A-LR,Overall Score,Relationships,above,score,1,0.669312
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.71895
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.00421889
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,8.96138
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,7.57222
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,1.56232
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Spatial Distribution Score,MeanState,above,score,1,0.701736
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Phase Shift,MeanState,above,scalar,months,0.0177627
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Seasonal Cycle Score,MeanState,above,score,1,0.999013
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Bias,MeanState,above,scalar,g m-2 d-1,1.68046
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Bias Score,MeanState,above,score,1,0.237698
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,RMSE,MeanState,above,scalar,g m-2 d-1,2.24981
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,RMSE Score,MeanState,above,score,1,0.323998
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Overall Score,MeanState,above,score,1,0.517288
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Precipitation Hellinger Distance,Relationships,above,scalar,1,0.418241
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Precipitation RMSE Score,Relationships,above,score,1,0.291541
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.47284
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.174196
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,SurfaceAirTemperature Hellinger Distance,Relationships,above,scalar,1,0.287302
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,SurfaceAirTemperature RMSE Score,Relationships,above,score,1,0.298941
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,IPSL-CM5A-LR,Overall Score,Relationships,above,score,1,0.254893
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.53759
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.187799
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,4.9769
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,4.2234
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.324055
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Spatial Distribution Score,MeanState,above,score,1,0.966568
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Phase Shift,MeanState,above,scalar,months,0.208969
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Seasonal Cycle Score,MeanState,above,score,1,0.987134
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Bias,MeanState,above,scalar,g m-2 d-1,0.624923
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Bias Score,MeanState,above,score,1,0.549373
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,RMSE,MeanState,above,scalar,g m-2 d-1,0.96779
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,RMSE Score,MeanState,above,score,1,0.529611
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Overall Score,MeanState,above,score,1,0.712459
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Precipitation Hellinger Distance,Relationships,above,scalar,1,0.420982
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Precipitation RMSE Score,Relationships,above,score,1,0.632968
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.38359
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.470379
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,SurfaceAirTemperature Hellinger Distance,Relationships,above,scalar,1,0.496895
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,SurfaceAirTemperature RMSE Score,Relationships,above,score,1,0.704155
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ESM,Overall Score,Relationships,above,score,1,0.602501
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.73071
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,nan
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,5.0986
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,4.52438
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.632762
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Spatial Distribution Score,MeanState,above,score,1,0.598051
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Phase Shift,MeanState,above,scalar,months,0.576727
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Seasonal Cycle Score,MeanState,above,score,1,0.97004
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Bias,MeanState,above,scalar,g m-2 d-1,0.617408
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Bias Score,MeanState,above,score,1,0.458011
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,RMSE,MeanState,above,scalar,g m-2 d-1,1.15259
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,RMSE Score,MeanState,above,score,1,0.466292
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Overall Score,MeanState,above,score,1,0.591737
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Precipitation Hellinger Distance,Relationships,above,scalar,1,0.396846
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Precipitation RMSE Score,Relationships,above,score,1,0.565562
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.51496
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.304269
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,SurfaceAirTemperature Hellinger Distance,Relationships,above,scalar,1,0.411817
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,SurfaceAirTemperature RMSE Score,Relationships,above,score,1,0.603723
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,NorESM2-LM,Overall Score,Relationships,above,score,1,0.491185
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.72467
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.00651371
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,3.03719
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,3.05136
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.105127
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Spatial Distribution Score,MeanState,above,score,1,0.766303
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Phase Shift,MeanState,above,scalar,months,0.193307
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Seasonal Cycle Score,MeanState,above,score,1,0.989179
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Bias,MeanState,above,scalar,g m-2 d-1,0.112402
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Bias Score,MeanState,above,score,1,0.618409
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,RMSE,MeanState,above,scalar,g m-2 d-1,0.609989
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,RMSE Score,MeanState,above,score,1,0.637535
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Overall Score,MeanState,above,score,1,0.729792
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Precipitation Hellinger Distance,Relationships,above,scalar,1,0.441636
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Precipitation RMSE Score,Relationships,above,score,1,0.704608
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.451088
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.555869
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,SurfaceAirTemperature Hellinger Distance,Relationships,above,scalar,1,0.361931
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,SurfaceAirTemperature RMSE Score,Relationships,above,score,1,0.648005
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,ACCESS-ESM1-5,Overall Score,Relationships,above,score,1,0.636161
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.73087
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.000318817
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,6.42175
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,5.08496
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.639234
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Spatial Distribution Score,MeanState,above,score,1,0.347552
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Phase Shift,MeanState,above,scalar,months,0.809148
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Seasonal Cycle Score,MeanState,above,score,1,0.88309
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Bias,MeanState,above,scalar,g m-2 d-1,0.809378
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Bias Score,MeanState,above,score,1,0.35232
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,RMSE,MeanState,above,scalar,g m-2 d-1,1.37677
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,RMSE Score,MeanState,above,score,1,0.450528
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Overall Score,MeanState,above,score,1,0.496804
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Precipitation Hellinger Distance,Relationships,above,scalar,1,0.300216
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Precipitation RMSE Score,Relationships,above,score,1,0.217448
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.329904
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.280662
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,SurfaceAirTemperature Hellinger Distance,Relationships,above,scalar,1,0.393246
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,SurfaceAirTemperature RMSE Score,Relationships,above,score,1,0.568288
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,MIROC-ES2L,Overall Score,Relationships,above,score,1,0.355466
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.7827
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,nan
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,4.96379
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,4.19457
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.805472
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Spatial Distribution Score,MeanState,above,score,1,0.873748
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Phase Shift,MeanState,above,scalar,months,0.0121421
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Seasonal Cycle Score,MeanState,above,score,1,0.999502
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Bias,MeanState,above,scalar,g m-2 d-1,0.48094
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Bias Score,MeanState,above,score,1,0.576785
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,RMSE,MeanState,above,scalar,g m-2 d-1,0.72654
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,RMSE Score,MeanState,above,score,1,0.595268
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Overall Score,MeanState,above,score,1,0.728114
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Precipitation Hellinger Distance,Relationships,above,scalar,1,0.344746
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Precipitation RMSE Score,Relationships,above,score,1,0.715108
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.495892
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.439279
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,SurfaceAirTemperature Hellinger Distance,Relationships,above,scalar,1,0.425803
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,SurfaceAirTemperature RMSE Score,Relationships,above,score,1,0.698279
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,EnsembleCMIP6,Overall Score,Relationships,above,score,1,0.617555
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.71597
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.0148
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,4.24663
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,3.78396
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.193887
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Spatial Distribution Score,MeanState,above,score,1,0.658789
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Phase Shift,MeanState,above,scalar,months,0.517573
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Seasonal Cycle Score,MeanState,above,score,1,0.941158
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Bias,MeanState,above,scalar,g m-2 d-1,0.37127
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Bias Score,MeanState,above,score,1,0.50925
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,RMSE,MeanState,above,scalar,g m-2 d-1,1.12928
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,RMSE Score,MeanState,above,score,1,0.397519
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Overall Score,MeanState,above,score,1,0.580847
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Precipitation Hellinger Distance,Relationships,above,scalar,1,0.385778
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Precipitation RMSE Score,Relationships,above,score,1,0.637406
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.619066
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.39076
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,BCC-CSM2-MR,Overall Score,Relationships,above,score,1,0.514083
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Benchmark Period Mean (intersection),MeanState,above,scalar,Pg yr-1,2.75708
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Benchmark Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.023667
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Period Mean (original grids),MeanState,above,scalar,Pg yr-1,5.67689
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Model Period Mean (intersection),MeanState,above,scalar,Pg yr-1,5.09938
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Model Period Mean (complement),MeanState,above,scalar,Pg yr-1,0.577515
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Spatial Distribution Score,MeanState,above,score,1,0.641141
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Phase Shift,MeanState,above,scalar,months,0.153514
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Seasonal Cycle Score,MeanState,above,score,1,0.990324
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Bias,MeanState,above,scalar,g m-2 d-1,0.805637
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Bias Score,MeanState,above,score,1,0.41505
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,RMSE,MeanState,above,scalar,g m-2 d-1,1.07194
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,RMSE Score,MeanState,above,score,1,0.510381
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Overall Score,MeanState,above,score,1,0.613455
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Precipitation Hellinger Distance,Relationships,above,scalar,1,0.289337
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,Precipitation RMSE Score,Relationships,above,score,1,0.362073
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,SurfaceDownwardSWRadiation Hellinger Distance,Relationships,above,scalar,1,0.440125
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,SurfaceDownwardSWRadiation RMSE Score,Relationships,above,score,1,0.357061
EcosystemandCarbonCycle,EcosystemRespiration,FLUXCOM,UKESM1-0-LL,SurfaceAirTemperature Hellinger Distance,Relationships,above,scalar,1,0.55381
